896	2567	2491	2702	2506	3060	2793	2481	3302	2502	2376	2652	1839	1	1291	93	2378
897	3342	2512	2553	2518	2347	2766	2506	2481	2652	1051	1179	2184	1790	540	1121	628
898	1537	2940	628	3322	2100	3551	3280	3278	848	1159	1446	2711	1557	1024	1789	1121
899	839	28	852	1156	2882	1177	2204	893	495	838	514	679	860	3217	2858	78
900	2945	853	2389	2485	2144	2401	3178	2177	2702	2786	2652	3238	1098	2528	206	1105
901	1357	2587	3434	1980	1168	2652	3702	3652	3670	3648	3665	1256	2337	1216	2378	2664
902	2332	853	2557	2553	3310	2804	1967	2518	2984	2506	2502	1132	3146	1557	3398	467
903	1467	1495	1785	1567	1161	843	755	1771	844	864	3489	1632	1159	514	1141	1105
904	3671	1791	2263	2100	2588	1168	2587	107	576	1157	1159	467	1121	3692	2648	1774
905	1446	1450	1454	467	1517	32	1742	2375	576	3652	225	1121	444	2749	1849	781
906	1738	203	107	1744	3354	2293	1833	1832	1179	2375	3461	1849	1716	1121	68	15
907	1159	1849	1115	1176	838	932	1105	1132	254	3235	803	580	1121	1456	1486	1107
908	580	50	1130	2623	2427	746	320	1450	1595	1446	2709	1459	860	467	1026	1179
909	2109	1156	108	3569	1066	1091	863	1118	2522	185	1161	1833	3150	1135	531	254
910	1030	421	2508	355	1869	107	1890	257	3681	3706	304	146	254	467	2959	1121
911	3542	1874	2229	1213	2228	2230	1840	3140	851	3680	3681	3706	1486	2334	2203	2709
912	924	2496	1585	2160	2593	3092	2235	347	2054	1296	3567	254	2098	3312	1782	1105
913	3207	1957	2776	3457	2440	3295	2774	1277	1278	1276	1149	467	1274	1179	3430	1259
914	310	852	1205	514	580	1356	654	1118	17	924	1932	1414	1108	1109	2886	36
915	2100	3672	1357	971	3342	576	2945	1168	2587	107	467	2604	1866	347	3024	3219
916	310	594	2786	2204	1486	50	1067	288	628	2957	467	2846	2186	1980	1282	1107
917	1136	803	580	852	310	2817	514	254	2957	3511	3278	467	1786	2427	107	3131
918	347	146	1307	156	1143	1849	514	107	3328	3509	3251	2858	1139	3599	1231	211
919	2873	873	1009	1178	3135	2169	3319	1140	2652	1060	2204	1105	1849	1782	1224	2328
920	3178	1732	1022	2347	2241	2794	2506	2481	2495	2502	1051	530	1121	346	1238	1107
921	2263	1053	2100	467	2587	2741	1191	576	2652	107	1168	1782	951	978	1941	860
922	628	3513	3509	2945	3511	3385	3322	3249	3342	1782	1575	1776	873	2308	3664	714
923	1294	2652	2204	1174	2098	1358	2401	171	3249	3667	3702	860	1179	3438	1486	2427
924	1168	2100	2263	1191	848	891	1178	576	1157	1159	1192	2481	254	2525	1562	1109
925	1902	859	1	1905	965	34	3239	3190	3670	1262	1196	852	442	574	1140	1105
926	3127	3099	3355	3076	3513	3384	3702	2973	3251	3551	3509	320	572	1109	1529	1654
927	39	1505	2401	2487	1385	1991	2786	34	1100	1174	2204	1108	2915	2226	1201	2858
928	803	1341	3618	3706	3670	3705	3652	3665	1140	1575	3579	1368	1980	2495	1105	224
929	1018	288	1486	3099	3249	3543	1879	368	2584	1844	2591	2191	1105	2312	1282	347
930	1878	1126	3033	21	2087	2375	1733	480	1307	576	444	1121	803	2794	188	2347
931	971	1907	854	968	3316	3312	1191	859	2109	878	999	3028	1782	1834	678	3409
932	1067	288	240	2652	580	514	2408	2476	709	2165	3618	1488	852	3156	2161	1179
933	576	72	3303	3477	3513	628	3511	3509	3551	848	1961	3448	2744	581	1179	441
934	1619	347	2204	3032	1415	1067	709	3634	3702	1105	481	1889	1713	1782	1538	412
935	3278	3342	3330	2587	576	1168	2756	1159	3280	107	848	949	1	2261	1849	274
936	3222	1	2899	355	153	573	2746	3543	1862	2558	3637	1372	1121	2416	1026	1847
937	1168	1170	2587	1191	3249	2652	3509	848	3702	3618	3665	1132	3319	1121	581	467
938	1108	2512	1744	1140	1	1009	2652	1134	3623	1067	2768	467	1337	679	1121	2125
939	2756	3509	3618	3703	3651	3648	3664	3652	3665	1060	1776	1486	3244	2911	2137	467
940	2961	3384	3702	3378	3278	3511	3342	3385	3249	3551	3304	180	1486	175	1575	957
941	2963	2376	2502	3302	1051	2652	2299	2622	1631	848	2079	1690	1437	2133	1269	1370
942	3567	36	1023	2132	977	310	594	1486	3037	2652	2148	2756	2575	2141	108	627
943	347	787	1295	1153	243	259	1085	1768	855	860	2204	844	254	2858	1107	2439
944	3328	2749	2401	217	2766	2163	2566	2794	2506	2786	2652	1121	3272	894	1004	1161
945	3272	2204	1179	3133	1704	2132	3190	2652	1060	946	1739	1109	1486	860	1277	3031
946	3682	1980	2100	107	467	2587	1159	971	1191	2944	848	1782	1105	2326	1918	514
947	1965	1920	1963	1030	2214	2054	1205	2879	2059	1216	1108	2858	427	1626	243	848
948	2741	1158	3278	467	107	1157	848	1191	1159	1168	712	1026	2342	1183	1107	1901
949	714	864	3680	3684	3682	3681	3685	3686	3688	3691	3322	2275	1121	633	3318	1109
950	2427	2402	29	1450	467	1517	2375	1298	2709	32	576	580	1179	1121	1436	1849
951	2776	3509	709	2899	3484	2944	1067	2302	690	2693	3032	1287	340	3267	848	903
952	1980	3385	1158	107	3509	3249	2652	3064	1159	1191	2587	1513	3037	690	1849	3079
953	254	1107	714	1117	1125	528	2171	3706	3618	3651	852	3176	3488	1782	1352	916
954	1107	310	1849	580	254	1132	803	514	863	2071	265	2612	148	373	1527	347
955	2959	1454	467	2375	1595	576	514	1310	580	310	360	3220	1337	2456	468	107
956	594	709	3037	580	1486	1310	3198	3618	3648	3665	1206	3681	1004	1789	1941	514
957	3249	3342	3509	3656	3669	3618	3665	3706	3670	3664	3652	2376	580	1246	1537	514
958	2652	2966	1047	157	1884	240	543	1066	2653	869	1849	1024	1486	1105	368	347
959	3281	3278	2204	577	260	1168	628	271	971	3	511	574	1216	1121	580	803
960	1153	1117	1105	1161	803	108	3706	3648	3620	3665	3652	514	1205	1023	1140	3031
961	3075	3278	3342	2945	3385	3509	1744	2784	1989	1571	347	3322	2608	1872	2424	2654
962	310	514	3384	3329	3322	3073	3178	3103	3249	3330	573	2886	1008	689	1789	2203
963	1554	1224	576	1149	288	107	3665	3634	3648	3652	3670	1140	371	292	1141	254
964	2652	3652	3303	628	3513	3322	2945	3342	3249	3509	1187	1179	1121	3551	1204	1554
965	1023	36	3187	288	1849	1124	1143	310	977	514	2652	2886	1971	1287	1713	1140
966	3283	3509	3342	3513	3249	2945	2935	3102	3652	3648	3662	825	3454	1840	2301	1844
967	2506	1571	1245	3244	357	3267	1509	1306	3652	3600	1805	2360	323	2696	514	1660
968	288	594	1733	1486	50	1124	3618	3648	3702	1831	2890	1789	2432	1782	1171	1007
969	514	1261	2496	2558	594	310	288	2652	2489	2204	1030	780	2593	5	1108	1326
970	3091	3050	3252	3278	3322	3513	3384	3281	3648	3670	1121	1229	455	2590	184	1777
971	1582	2348	2199	6	288	1124	1486	594	3671	3681	3702	421	218	1132	580	2087
972	576	891	3249	2741	1158	1178	1168	1159	2652	848	1140	738	1048	107	2669	1950
973	1141	1841	1109	1148	528	1139	2899	2652	2098	3342	2387	848	2739	2319	522	1508
974	2489	254	1107	1109	909	803	3702	3652	3665	1121	1908	1744	510	107	1115	1132
975	2234	1153	2204	1358	1652	2940	1145	742	2338	1662	107	2856	2054	108	2146	1987
976	2765	2702	2506	2163	2481	2008	2495	2623	2502	3702	3670	1121	1429	514	1954	254
977	1818	3435	1289	1167	3684	2097	2355	1130	3303	3249	2590	580	2685	1109	1928	1121
978	2749	2137	1467	2314	2128	2502	2192	3041	1133	1117	47	3266	108	69	1050	2359
979	1827	254	2489	1732	2601	2600	1529	309	152	330	2163	346	347	3167	1026	3024
980	3652	909	2524	2756	3702	690	1165	1770	1067	254	1161	2189	107	1121	640	2369
981	288	1140	1115	843	1139	298	1136	3204	1067	803	2168	2543	538	86	1132	1107
982	992	259	1174	860	839	1503	1716	264	3652	3702	467	1156	873	3006	2886	2735
983	1463	250	2421	575	2303	2652	34	1174	3035	2348	2106	1108	523	1105	2372	2866
984	1261	1486	2375	2558	1143	2786	1	50	594	310	107	949	891	2469	2941	1782
985	3462	1121	1026	2375	1125	1117	1107	864	528	254	219	2886	1106	1945	1436	1575
986	3684	3681	3677	3690	3686	3702	3704	3703	3697	3705	3435	1224	194	3315	1406	1849
987	1730	3156	1021	864	1450	971	3306	2741	1178	2756	893	852	803	3467	3246	467
988	1208	3060	3343	3384	3127	3076	3513	3278	3342	3322	1179	3061	2858	118	2591	467
989	998	885	839	2744	2817	3137	1120	2423	3683	3115	1121	325	852	3487	2387	2022
990	2161	576	1446	1733	1126	88	542	2518	3042	3044	6	2552	514	1372	217	2827
991	39	1140	839	860	3427	496	2054	852	2204	1186	1145	1026	1109	1789	272	2469
992	2073	2299	1114	3329	3303	3283	3249	3100	2945	3179	526	2990	860	3032	2404	580
993	310	3385	3551	3303	3384	3322	3179	3342	3378	3304	3178	288	368	1026	347	107
994	2489	254	1107	1132	3042	3702	3640	3658	3652	3664	2192	852	467	1105	803	1844
995	39	1216	484	2204	851	1100	1174	854	2882	852	165	73	420	241	254	1715
996	2991	347	1179	145	107	1119	2652	580	1124	514	1107	1121	2537	1782	1966	1250
997	1619	34	2308	145	1174	2375	576	1	580	310	1849	2432	2255	3024	1902	1107
998	3178	3665	2565	3587	2972	3224	3652	3703	3509	760	1789	1290	1173	1505	1026	2077
999	3187	3395	576	254	1849	1109	1151	803	1132	1121	107	1026	1329	1470	951	1107
1000	1132	107	1289	803	1143	467	1479	1109	1107	2938	2763	1121	2854	2779	254	911
1001	3668	3704	3618	3706	3669	3664	3648	3703	3658	3652	3322	1367	3663	2679	1486	1109
1002	2960	2498	2558	2203	2204	1022	3310	2786	2652	3652	3706	467	1179	2439	1132	1782
1003	2652	580	803	240	1136	254	1107	514	29	2079	3034	1121	1049	1849	229	1789
1004	972	1849	2375	1289	1213	1125	107	3075	254	3462	108	444	1900	943	1171	1108
1005	227	1732	3310	2555	2177	2163	2566	2786	2652	2502	2206	909	514	1109	1172	2735
1006	3052	3700	3342	3551	3128	3650	3556	3513	3384	3278	3179	1109	1486	1989	1115	803
1007	2587	1179	2512	2456	1049	3518	3430	1144	3190	1201	1060	2746	1457	3456	1107	1109
1008	743	2959	2512	1022	3310	2177	217	2566	2491	2786	2652	945	2427	860	1302	108
1009	2969	3342	3278	3178	3706	3670	3665	3652	3295	3205	1121	1440	1026	1131	1844	1916
1010	542	47	1486	576	288	50	736	1849	970	1066	229	2	1782	108	1121	2811
1011	11	1008	852	803	3579	2749	50	3073	3342	3634	3670	3702	3648	1121	2264	1107
1012	2202	355	575	582	1903	1174	17	3509	628	1519	1465	1298	852	9	221	2898
1013	1100	2786	217	891	1737	1296	2169	861	702	2899	850	874	1132	3682	2886	347
1014	1107	1109	1115	1171	909	1123	1971	1970	3127	3330	3385	2427	145	1179	1433	1421
1015	1289	1980	2174	2463	3618	3648	3702	3652	3664	3375	364	3286	580	2222	803	736
1016	2786	2652	310	1486	514	3706	3702	3665	3648	3652	2858	1385	1774	1155	45	1132
1017	3278	2652	848	2741	1178	107	576	1168	2587	3030	1433	3199	871	1844	841	2502
1018	3551	467	2375	1149	254	1125	576	1026	1107	1442	1873	580	770	2886	140	1121
1019	2006	2022	862	3204	1092	1486	528	1787	2652	1067	1925	333	160	1136	1059	803
1020	542	2705	107	1849	2489	2789	576	1733	2375	3430	1200	1939	344	288	1121	1486
1021	1091	852	1163	1140	3204	3489	1013	3409	2488	803	341	3359	3073	1107	1509	373
1022	2506	2566	2163	2702	2622	2376	2838	2502	2481	2793	2623	1956	3199	1986	1121	213
1023	2587	971	1786	1980	640	3683	3690	1178	1193	2652	3665	843	580	1067	852	1575
1024	1841	1765	1153	811	909	17	1156	868	839	1140	852	1768	959	467	1168	842
1025	2347	217	2566	2491	2506	2481	2622	2652	2502	3302	2427	3050	1121	374	288	1107
1026	870	2733	3442	882	3204	1157	853	528	2022	1092	2006	3278	441	107	206	1085
1027	3219	1168	2100	107	2587	2652	3281	3249	2957	3511	276	1782	1223	1009	803	2508
1028	2798	2652	1448	2112	1640	3489	3141	3627	448	1826	994	2183	1163	1132	511	264
1029	3178	2177	2555	2347	1858	217	2481	2652	1289	1177	1121	574	313	885	1789	3037
1030	107	1151	1125	1849	1149	1289	1213	1109	1107	472	2886	467	3293	2415	1527	254
1031	107	2335	1131	1149	2375	576	1213	1125	1107	254	1109	2427	2188	1105	3509	3624
1032	1143	2408	691	3504	2969	3342	3376	3249	3306	3652	3509	1121	2899	1237	852	1105
1033	2945	467	538	848	2652	1168	576	3075	107	2587	1326	1623	22	2416	228	254
1034	3283	3322	3385	1980	2741	1193	1178	848	2652	971	2858	1121	860	1760	467	1780
1035	2524	580	1185	1107	852	310	514	803	1766	521	467	188	2697	410	1109	3099
1036	594	859	2022	3236	2600	1163	3442	1109	3204	1117	50	2820	803	3132	254	1486
1037	3178	3249	3342	3509	3648	3652	3669	3665	3670	3702	3706	1825	803	2212	770	2220
1038	3178	2144	2508	3310	2241	2702	3073	2503	2495	2652	2963	1105	1844	1131	842	1103
1039	1022	2177	1967	2702	2794	3284	2506	3060	2786	2793	2481	365	848	1571	842	2963
1040	654	2138	576	2749	310	259	2204	2786	2401	1486	514	2652	3652	1105	3352	240
1041	880	1773	859	977	843	3500	3204	1118	1412	2976	1113	803	2341	404	2715	467
1042	1669	59	1026	1994	309	254	358	2593	1826	1920	1960	355	108	2461	3215	3390
1043	1084	2100	1537	891	2587	1178	2733	2652	1980	1191	412	3608	1782	47	1108	586
1044	2439	3287	1125	1289	254	3485	1132	1775	1774	3461	803	800	2345	352	1060	108
1045	2685	2401	1	2204	2899	3050	3543	3583	3006	3280	3600	2507	1229	1029	3036	591
1046	358	652	59	3046	2427	1914	1450	308	467	2709	2959	2744	2708	1109	840	1575
1047	3060	3128	3583	3279	3543	3322	3384	3076	3385	3178	3342	2106	107	23	728	1109
1048	594	310	288	514	1124	1486	2489	3608	3648	3323	3652	1614	2858	842	1399	1105
1049	1259	1742	1274	1517	1450	2959	2709	1595	1454	2375	2779	17	2427	848	2884	1964
1050	357	2866	1306	3267	2506	3648	3652	3670	3702	2415	2497	308	2989	1400	2137	1026
1051	2587	2652	511	3278	1170	107	1537	1178	848	803	1527	3549	943	1231	1105	3445
1052	1101	3614	1047	722	3204	1161	1169	1176	862	1486	3021	2575	2127	932	860	867
1053	3284	2495	2502	2376	2481	2135	2255	2826	2884	1752	1531	1984	1132	1916	1793	3049
1054	1833	738	2427	1450	467	1407	2959	1517	576	2375	3384	1109	1957	3624	1902	2303
1055	3376	2347	2177	2568	2766	2566	2786	2481	3512	2502	2652	1121	2712	514	1274	2081
1056	1170	576	1149	2137	540	107	217	175	3342	2308	2839	62	1179	1814	160	347
1057	1124	863	977	2817	901	3652	3648	3618	3637	3702	3634	3269	3092	1503	1849	2766
1058	1149	1026	1110	2375	3686	1117	1107	254	528	3665	3648	823	1121	1926	1109	1184
1059	1136	3501	1124	1132	863	580	803	852	1843	2112	1486	523	61	1026	514	154
1060	2518	1421	1554	1833	370	1446	2709	738	467	576	2375	1450	3612	935	3209	2427
1061	1165	848	895	1151	3190	3681	3680	2400	146	2520	1105	1340	1132	514	2427	3318
1062	467	1450	3511	971	1537	1168	1980	538	1178	2652	848	1179	2776	3492	1524	803
1063	368	2709	467	1259	107	1143	576	1479	444	1849	1176	528	1121	1	2212	1179
1064	3322	2587	2945	107	1168	2652	3249	3702	3652	3665	2559	1109	1782	2161	1956	1107
1065	640	3064	107	1537	3249	2652	1178	848	3635	3664	3665	1730	1486	2100	2520	1556
1066	467	3280	3681	1537	3322	1450	576	971	2741	2456	2652	1298	3471	2655	2931	2711
1067	1189	36	2401	3037	594	288	1486	298	2375	3664	3665	514	1905	1171	1121	493
1068	1060	254	852	803	514	1105	2920	2600	3082	3702	3618	573	2105	3567	1132	1115
1069	3668	3664	3658	3703	3652	3706	3648	3670	3665	3663	347	2601	482	2071	57	2328
1070	2945	3249	3511	3322	3670	1124	288	1132	803	1849	2709	2892	3257	580	1873	2774
1071	1967	2794	3284	2481	2503	2495	2652	2963	2889	3269	1121	2221	1477	2815	2110	514
1072	2144	3178	3310	2675	2177	2241	2566	2702	2481	2652	1849	341	2427	1980	514	1107
1073	2884	1205	1156	433	17	1216	2597	2204	839	852	3652	580	2085	3313	1107	1578
1074	2006	1185	859	714	254	1171	1118	803	852	3670	3079	1144	1907	1849	1121	2886
1075	310	3042	514	1091	1176	3204	803	1171	863	1119	328	1849	860	848	2866	3317
1076	347	2111	348	575	2959	2163	1385	650	34	1	1844	2156	1121	1025	280	1140
1077	843	580	852	3204	803	1464	1135	2112	1109	1115	1766	1132	2932	848	488	3045
1078	348	241	1095	84	347	17	2204	1107	2714	2652	1962	787	1140	1067	842	1105
1079	628	1470	3178	2375	50	2199	594	1728	2700	3652	3665	1667	1133	1107	1942	1575
1080	2423	467	3322	1450	1168	2652	971	2447	1284	2427	2353	1853	948	2878	581	443
1081	107	1537	1585	1744	1023	1124	594	3304	2945	68	347	335	1026	700	641	811
1082	107	310	703	1384	442	421	1738	1540	467	2709	577	1849	368	1048	1782	3217
1083	320	1274	1276	1277	1278	2201	1275	1273	1259	455	860	427	1109	489	854	885
1084	1929	1774	1818	1172	1289	2979	1212	1060	3494	803	1105	1132	1048	3	2794	1575
1085	441	1479	461	1018	576	594	444	580	1486	1121	148	1911	2484	1109	1509	399
1086	755	328	2749	1564	2137	241	932	310	1124	1310	580	102	2427	467	2776	2221
1087	2129	2111	676	2132	2204	347	1341	1	175	2652	1289	1929	1538	356	1121	860
1088	3131	3648	2974	3302	759	69	3179	3219	3681	3280	3544	971	2652	576	852	254
1089	1540	2709	1259	2402	2959	2375	1595	576	1454	1446	1849	34	2886	2264	344	2744
1090	421	3384	628	1446	50	288	1537	848	1450	576	3219	2886	1105	580	1442	467
1091	1479	107	1849	538	1537	2207	1450	1853	1421	2100	2652	584	598	1789	531	402
1092	3476	3616	3075	3322	3513	3385	3504	628	3342	3551	3670	2427	738	180	1442	1340
1093	1125	1112	1151	1849	3138	1107	1109	1840	1143	803	1132	2740	860	893	39	254
1094	3670	3652	1030	1279	580	1131	2263	5	2193	788	3128	1033	2211	59	471	514
1095	2976	3037	2962	860	746	514	1118	1580	1780	1017	3296	1132	3354	852	1095	1849
1096	1593	217	514	594	1067	1486	690	1348	3702	3648	3670	292	1121	2640	1107	803
1097	594	3278	3342	3060	3076	3377	3378	3543	3249	2933	3652	1202	407	1383	1571	3304
1098	1734	3166	3430	3494	3276	2584	3190	2976	841	2484	3222	1179	1849	1029	965	2502
1099	852	714	3489	1130	863	1161	2977	1091	848	1272	1121	3613	1844	860	1140	467
1100	1919	2944	2557	1183	2899	1191	1	1959	2496	3484	3198	1346	1782	119	2684	3471
1101	2132	1132	514	254	803	50	1109	1105	2652	1259	399	1231	416	1121	2805	1575
1102	1564	3458	3272	736	227	549	803	811	188	1021	527	3510	2849	1972	2886	1841
1103	25	294	1533	264	1727	3280	2375	1622	1733	3187	1961	1486	1026	306	1575	1092
1104	514	2652	310	1124	580	1219	977	288	3706	3618	3652	1140	2197	2786	855	433
1105	3033	461	21	340	2375	1479	1849	444	107	2942	467	576	1179	2551	1109	1575
1106	3278	576	107	2587	1168	2652	848	580	2258	1838	346	3164	1026	1716	3040	3157
1107	1619	2167	333	21	1	2204	34	1343	1450	3219	1178	971	1638	1463	1782	1486
1108	3683	2652	3665	3618	3669	3670	3652	3648	528	1179	438	43	1105	1169	1184	1033
1109	1242	908	2543	3244	1818	1167	2506	1125	1306	1803	3303	295	1121	353	909	1487
1110	1022	3310	2163	2702	2506	2786	2503	2838	2652	2963	971	580	40	1582	803	755
1111	1836	335	19	955	1270	1851	1905	3665	3702	1105	3219	950	518	703	107	1442
1112	576	1168	971	3249	538	3618	3670	3665	3702	3697	3652	1121	3294	7	484	2886
1113	2133	1008	1585	68	1108	2203	1884	2132	2600	2652	217	743	1849	2279	446	3651
1114	1857	1858	2566	2793	2495	2481	1051	2376	3302	3702	467	442	968	2611	894	1121
1115	1509	1237	1248	3671	1126	1815	1818	1606	1938	2781	1429	1316	1179	706	864	2414
1116	1060	2882	2600	838	1067	419	3280	3385	3249	891	580	2201	3217	1107	2179	1109
1117	1158	3330	2587	3249	262	1193	1537	848	2652	3618	3652	2427	818	507	511	2595
1118	576	467	2100	971	1980	2652	2886	1009	1125	2054	1109	1575	2427	2245	347	1388
1119	1981	1004	1925	1958	1994	1026	254	3247	3504	2326	2671	191	1179	2211	860	1517
1120	1216	1139	1111	1151	1107	1109	2600	1136	3652	1026	2810	1105	4	1276	1140	2269
1121	1479	1289	1200	1213	972	107	3413	1109	3044	803	1105	1021	1544	1167	1179	842
1122	908	2332	3127	853	2475	2508	2506	2495	1051	1780	1121	2657	2886	1140	1114	415
1123	3249	3179	3075	3278	3385	3511	3322	3281	3280	3665	1609	260	1132	85	1966	1768
1124	2490	285	50	803	580	1107	1849	1109	893	2185	2613	254	741	1293	496	107
1125	3385	3551	3303	3509	3342	3328	2930	3026	1914	700	24	2793	2091	2886	803	1308
1126	1849	580	514	2111	1619	2502	2652	577	763	703	467	3494	1105	1575	1112	107
1127	3637	3551	3127	3583	3648	3652	3671	3672	3681	3686	1166	803	210	2878	862	2440
1128	1023	288	2756	2652	820	208	1143	514	977	1925	108	2080	521	1789	247	2439
1129	1450	3322	2100	1168	107	971	3280	848	2652	2587	576	1537	1575	421	1133	1026
1130	2555	2241	2566	3354	2786	2481	3060	2495	2502	2652	2376	1917	355	1738	1730	1121
1131	528	1414	1171	1176	50	310	1840	601	2981	2979	2985	1132	467	2144	3583	2097
1132	1289	1200	576	1133	254	1111	1849	1107	1109	1782	3432	3435	527	1832	2345	107
1133	1786	2741	2652	848	2587	2945	1980	576	1213	47	107	370	852	948	1849	1631
1134	2652	2137	2204	1599	1174	1849	1124	1018	594	310	2749	1213	1026	2010	2133	580
1135	3666	3644	3651	3650	3668	3702	3620	3670	3637	3652	3648	2425	2427	1982	1486	2860
1136	3302	3281	3303	3322	3075	3385	2945	3249	3330	3031	2271	1849	577	47	770	2427
1137	853	852	2022	3204	3027	2982	3489	2020	3056	674	219	2846	803	2886	1237	2903
1138	2512	2839	2652	2100	2866	3032	1517	1454	1259	580	1738	2618	1108	1433	3376	3245
1139	1310	240	1486	2557	50	310	1622	3652	1744	1849	1298	514	1108	580	2962	1782
1140	863	3230	3501	1091	1840	3627	2876	2881	3082	2918	194	1108	3190	848	1876	2213
1141	2203	1544	444	1546	1110	2064	650	1367	1517	1145	883	803	155	1109	164	2819
1142	2702	1261	25	1849	36	310	2795	580	288	2652	3618	3531	1898	1486	1451	441
1143	803	1145	2427	254	347	1174	942	1770	1479	1510	1121	225	1013	1477	576	2535
1144	1537	971	3306	1168	1158	3511	2587	107	2652	848	576	2427	712	524	1849	292
1145	3684	2100	971	467	2456	848	1168	2945	2652	1537	441	860	842	496	803	1125
1146	3544	1158	2587	1168	576	1537	3691	2100	2652	1980	1167	255	254	1297	2923	1121
1147	2456	538	2587	1168	1193	2945	3679	1158	848	1842	3416	3541	254	1479	959	1152
1148	838	2786	3134	2652	3652	1067	2899	2600	2345	139	455	1575	1920	1935	1140	2566
1149	2163	2241	2766	2794	2506	2786	2481	2623	2652	2502	57	2229	1109	1026	1179	2743
1150	3075	2791	3102	3129	3277	3249	3302	3385	2945	580	3012	3309	2234	2895	984	1779
1151	288	2470	1994	742	1840	47	1194	6	994	1026	2700	1493	1140	372	467	689
1152	3234	746	358	2427	633	3618	3127	3101	3075	3584	3583	2251	2434	2191	1844	1515
1153	2566	2702	2794	2491	3354	2838	2481	3302	2008	2652	2376	2303	2898	467	580	1792
1154	1114	3639	3650	1896	347	3637	3702	3651	3618	3652	621	2830	187	968	1546	3419
1155	36	435	282	1261	1537	1124	594	2652	288	1159	760	2591	3469	254	1121	1501
1156	3665	3302	3587	3652	3637	3304	3581	103	1486	1181	2682	664	1109	613	950	1095
1157	3	1450	467	3219	3322	2100	1168	2652	2082	1789	344	2199	2215	848	1774	137
1158	17	351	1174	1	34	2129	2204	2899	347	1458	3581	3280	1121	803	2427	2970
1159	1436	1279	579	148	538	2820	574	3103	254	2427	3342	1684	158	800	2200	1782
1160	2622	2299	3302	1051	2354	1537	1849	1266	1342	3473	3419	2319	1433	427	1744	2314
1161	2587	2100	2652	848	3618	3648	3665	3652	3702	3664	518	985	2893	1715	1121	181
1162	145	462	1092	3037	1023	580	1261	1024	514	594	1154	3501	1107	1272	948	1108
1163	1738	1272	160	1334	1656	1108	1531	738	107	2375	3050	2143	1676	591	93	2231
1164	2168	580	1089	594	71	1257	310	300	977	298	2410	1507	63	860	1325	2899
1165	2696	2697	3342	3504	2944	3509	3652	576	1191	1168	1980	2652	107	1582	1008	662
1166	3249	1537	107	2741	2945	1158	576	3330	1193	2587	2652	2345	1140	1575	2598	1121
1167	2374	2204	145	2558	36	1486	298	299	514	580	254	1971	1782	1179	1121	2203
1168	2652	695	2786	1174	2975	3330	3342	2375	3702	3648	3665	2496	728	19	1166	1109
1169	1784	1197	1165	1009	2824	1203	2657	2600	2763	1835	2652	467	347	864	2216	1105
1170	1095	1174	1023	25	1295	1100	2204	17	3648	3652	3703	3246	514	3375	1789	2942
1171	3092	3513	3385	2969	3577	3551	3178	3669	3665	3652	3618	1782	1575	580	341	2427
1172	2558	580	2132	1018	863	1185	1136	594	2206	1109	310	1782	514	3355	1108	868
1173	3666	3670	3664	3706	2565	3705	3702	3665	3652	803	1048	2958	1109	669	2427	2711
1174	2957	3302	3322	1450	3385	3249	1178	2652	1158	848	3306	2166	2303	1575	1192	1105
1175	2251	3130	146	427	11	17	2940	3706	3648	3652	3670	1121	1450	1768	2886	1301
1176	1153	1174	1203	3628	1009	2657	1213	1296	2109	2763	3134	1929	2839	594	254	1780
1177	2652	3511	2741	3249	260	107	2587	576	1168	1158	467	2173	371	2132	753	803
1178	2027	1178	851	2831	1161	843	844	853	3559	1115	3243	1140	288	1277	1105	1108
1179	1149	1110	254	3239	1831	1107	1742	1125	528	714	2141	3037	1121	2481	2215	1117
1180	2204	3367	1107	580	803	254	2558	1109	3009	3702	1276	1849	514	1179	1121	872
1181	444	1143	1600	2489	3644	3700	3618	3634	2201	1767	1192	580	284	152	1909	3409
1182	1213	803	1132	1733	2945	1537	2745	1703	1738	2652	3652	580	1140	2483	738	1486
1183	3683	3230	1115	1123	1161	862	850	1165	3082	2826	2189	1789	1011	2857	2543	848
1184	3006	1575	842	2059	1216	1174	25	73	2204	1186	1108	3030	254	1897	1624	973
1185	335	2312	395	2073	2283	3302	2008	1892	3189	1905	1270	3035	1175	1470	1026	972
1186	467	2709	254	576	2463	1111	3461	1149	2335	2459	1125	319	3596	1818	1107	32
1187	487	1744	355	1546	582	1454	1295	347	575	2558	2401	1564	1575	1026	1907	2497
1188	1108	1121	107	1125	1213	1151	2014	1109	1132	1107	254	842	2079	1834	583	1575
1189	2489	1023	870	39	2059	404	1767	3038	1173	241	852	1701	1557	2131	1109	2776
1190	2070	1780	1963	2277	1965	1030	1017	1920	3458	3322	1929	2652	2858	1121	1136	514
1191	882	1001	3204	2022	1071	1886	1193	3618	3706	3652	3665	2546	1356	2006	1107	2558
1192	240	577	1067	1557	924	495	521	1143	399	3018	3092	1121	2761	1778	1163	108
1193	2786	3060	2503	2495	2481	3302	2652	2622	2376	2502	1051	2858	107	2559	41	580
1194	2982	313	3272	36	3648	3670	3706	3702	1026	3456	2278	796	1487	2480	361	514
1195	2567	2491	2506	2481	2495	2502	2376	2622	2652	1034	2634	2930	1879	992	1237	1795
1196	2308	2962	2600	50	803	1338	1109	240	1174	1132	1536	2481	580	2624	292	1121
1197	1161	580	50	1018	3648	3652	3663	3665	3670	3677	3706	1105	1144	1204	1486	2940
